event_id,timestamp,window_id,host,user,process,pid,ppid,src_entity,src_type,relation,dst_entity,dst_type,command,args,return_code,label,stage,attack_step,source,hypothesis_id,R_cross,R_self,reliability,supporting_side_views,supporting_observations
B002598,2026-01-20 13:34:53,W027,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/finance/vendor_invoice.pdf,file,read,normal smb/nfs shared file access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002599,2026-01-20 13:34:54,W027,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,write,/srv/share/finance/vendor_invoice.pdf.lock,file,write,benign lock/update file created by share service,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002606,2026-01-20 13:35:08,W027,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,connect,192.0.2.40:993,socket,connect,imap mail synchronization,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002604,2026-01-20 13:35:09,W027,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.12:6514,socket,connect,collect syslog stream from ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002607,2026-01-20 13:35:10,W027,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,write,/home/u_fin/.thunderbird/cache/index.sqlite,file,write,update mail cache,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005578,2026-01-20 13:35:15,W027,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005030,2026-01-20 13:35:23,W027,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002602,2026-01-20 13:35:29,W027,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002608,2026-01-20 13:35:32,W027,ws-dev-02,u_dev,curl,2221,1,curl:2221@ws-dev-02,process,connect,192.0.2.30:443,socket,connect,normal package/source repository access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002609,2026-01-20 13:35:35,W027,ws-dev-02,u_dev,curl,2221,1,curl:2221@ws-dev-02,process,write,/var/lib/docker/tmp/build-context.tar,file,write,normal development file/cache update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002605,2026-01-20 13:35:36,W027,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.31:6514,socket,connect,collect syslog stream from portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002603,2026-01-20 13:35:47,W027,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.11:6514,socket,connect,collect syslog stream from ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002610,2026-01-20 13:35:47,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:43703,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002611,2026-01-20 13:35:48,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004756,2026-01-20 13:35:50,W027,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004596,2026-01-20 13:35:59,W027,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,execute,/usr/bin/make,file,execute,normal build command,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002623,2026-01-20 13:36:04,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.12:46018,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002624,2026-01-20 13:36:05,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002625,2026-01-20 13:36:06,W027,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,serve internal portal request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002615,2026-01-20 13:36:07,W027,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002614,2026-01-20 13:36:09,W027,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002620,2026-01-20 13:36:12,W027,ws-dev-02,u_dev,ssh,2201,1,ssh:2201@ws-dev-02,process,connect,10.20.1.31:22,socket,connect,normal developer ssh to portal,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004210,2026-01-20 13:36:12,W027,mon-srv-01,svc_mon,suricata,1420,1,suricata:1420@mon-srv-01,process,write,/var/log/suricata/eve.json,file,write,normal network sensor write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002621,2026-01-20 13:36:13,W027,portal-web-01,svc_web,sshd,1324,1,sshd:1324@portal-web-01,process,accept,10.20.1.12:60857,socket,accept,normal developer ssh accepted,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002612,2026-01-20 13:36:14,W027,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002613,2026-01-20 13:36:16,W027,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004577,2026-01-20 13:36:17,W027,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004656,2026-01-20 13:36:18,W027,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
E0051,2026-01-20 13:36:18,W027,ws-finance-01,root,syswatch,3280,902,syswatch:3280@ws-finance-01,process,read,/tmp/finance_pack.tmp,file,read,prepare staged archive for upload,0,malicious,Exfiltration,A19,observed,,1.0,1.0,1.0,,
B005386,2026-01-20 13:36:21,W027,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002616,2026-01-20 13:36:22,W027,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002622,2026-01-20 13:36:22,W027,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/finance/budget_q1.xlsx,file,read,normal smb/nfs shared file access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005526,2026-01-20 13:36:23,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
E0052,2026-01-20 13:36:25,W027,ws-finance-01,root,syswatch,3280,902,syswatch:3280@ws-finance-01,process,connect,203.0.113.88:443,socket,connect,upload staged finance archive,0,malicious,Exfiltration,A19,observed,,1.0,1.0,1.0,,
B002617,2026-01-20 13:36:27,W027,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,connect,10.20.1.31:443,socket,connect,open internal portal page,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002618,2026-01-20 13:36:28,W027,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,write,/home/u_fin/.cache/mozilla/portal-cache.sqlite,file,write,update browser portal cache,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002619,2026-01-20 13:36:28,W027,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q1.xlsx,file,read,normal document access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005259,2026-01-20 13:36:41,W027,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003711,2026-01-20 13:36:46,W027,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,write,/var/lib/prometheus/wal/000001,file,write,normal metric wal write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002627,2026-01-20 13:37:06,W027,ws-dev-02,u_dev,bash,2232,1,bash:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,execute,normal local development/test activity,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003995,2026-01-20 13:37:07,W027,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal shared file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004197,2026-01-20 13:37:16,W027,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004055,2026-01-20 13:37:21,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,normal web access log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002628,2026-01-20 13:37:32,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.41:47818,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002629,2026-01-20 13:37:33,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002626,2026-01-20 13:37:38,W027,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005244,2026-01-20 13:37:39,W027,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004695,2026-01-20 13:37:48,W027,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal shared file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002633,2026-01-20 13:38:06,W027,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002634,2026-01-20 13:38:08,W027,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004592,2026-01-20 13:38:08,W027,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,normal portal config read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005220,2026-01-20 13:38:10,W027,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002632,2026-01-20 13:38:11,W027,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002631,2026-01-20 13:38:14,W027,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004895,2026-01-20 13:38:15,W027,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002630,2026-01-20 13:38:18,W027,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004866,2026-01-20 13:38:18,W027,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002636,2026-01-20 13:38:24,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.41:43252,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002635,2026-01-20 13:38:25,W027,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/finance/budget_q1.xlsx,file,read,normal smb/nfs shared file access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002637,2026-01-20 13:38:25,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004857,2026-01-20 13:38:31,W027,ws-dev-02,u_dev,docker,2244,1,docker:2244@ws-dev-02,process,read,/var/lib/docker/containers/config.v2.json,file,read,normal docker metadata read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005241,2026-01-20 13:38:42,W027,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal shared file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004555,2026-01-20 13:38:46,W027,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004161,2026-01-20 13:38:50,W027,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B003780,2026-01-20 13:38:52,W027,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005551,2026-01-20 13:38:57,W027,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005160,2026-01-20 13:39:08,W027,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,normal portal config read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004579,2026-01-20 13:39:11,W027,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005196,2026-01-20 13:39:16,W027,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002638,2026-01-20 13:39:17,W027,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005400,2026-01-20 13:39:17,W027,ws-finance-01,u_fin,libreoffice,2112,1,libreoffice:2112@ws-finance-01,process,read,/home/u_fin/docs/budget_q2.xlsx,file,read,normal spreadsheet read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005470,2026-01-20 13:39:24,W027,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,write,/run/user/1001/gvfs/metadata,file,write,desktop metadata update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002641,2026-01-20 13:39:25,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.41:55871,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002642,2026-01-20 13:39:26,W027,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002643,2026-01-20 13:39:27,W027,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,serve internal portal request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002639,2026-01-20 13:39:29,W027,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,connect,10.20.1.31:443,socket,connect,open internal portal page,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002640,2026-01-20 13:39:30,W027,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,write,/home/u_fin/.cache/mozilla/portal-cache.sqlite,file,write,update browser portal cache,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004814,2026-01-20 13:39:34,W027,mon-srv-01,svc_mon,suricata,1420,1,suricata:1420@mon-srv-01,process,write,/var/log/suricata/eve.json,file,write,normal network sensor write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005205,2026-01-20 13:39:38,W027,file-srv-01,svc_backup,rsyncd,1214,1,rsyncd:1214@file-srv-01,process,write,/var/log/rsyncd.log,file,write,normal rsync log append,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004337,2026-01-20 13:40:00,W028,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002645,2026-01-20 13:40:02,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.12:9100,socket,connect,scrape node_exporter on ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002657,2026-01-20 13:40:03,W028,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,execute,/home/u_dev/src/portal/app/config.yaml,file,read,normal local development/test activity,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005231,2026-01-20 13:40:03,W028,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal shared file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002644,2026-01-20 13:40:10,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.11:9100,socket,connect,scrape node_exporter on ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004235,2026-01-20 13:40:10,W028,portal-web-01,svc_web,uwsgi,1308,1,uwsgi:1308@portal-web-01,process,read,/var/www/portal/config.yaml,file,read,normal portal config read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002646,2026-01-20 13:40:11,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.21:9100,socket,connect,scrape node_exporter on file-srv-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002659,2026-01-20 13:40:12,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.11:43533,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002660,2026-01-20 13:40:13,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002658,2026-01-20 13:40:14,W028,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/finance/vendor_invoice.pdf,file,read,normal smb/nfs shared file access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004817,2026-01-20 13:40:14,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002647,2026-01-20 13:40:15,W028,mon-srv-01,svc_mon,prometheus,1401,1,prometheus:1401@mon-srv-01,process,connect,10.20.1.31:9100,socket,connect,scrape node_exporter on portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002650,2026-01-20 13:40:16,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.12:6514,socket,connect,collect syslog stream from ws-dev-02,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002653,2026-01-20 13:40:24,W028,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,connect,192.0.2.40:993,socket,connect,imap mail synchronization,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002648,2026-01-20 13:40:25,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002654,2026-01-20 13:40:26,W028,ws-finance-01,u_fin,thunderbird,2124,1,thunderbird:2124@ws-finance-01,process,write,/home/u_fin/.thunderbird/cache/index.sqlite,file,write,update mail cache,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002655,2026-01-20 13:40:28,W028,ws-finance-01,u_fin,updatedb,1902,1,updatedb:1902@ws-finance-01,process,connect,192.0.2.10:443,socket,connect,benign package metadata check,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002656,2026-01-20 13:40:34,W028,ws-finance-01,u_fin,updatedb,1902,1,updatedb:1902@ws-finance-01,process,write,/var/cache/apt/pkgcache.bin,file,write,benign package cache update,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005406,2026-01-20 13:40:34,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002652,2026-01-20 13:40:38,W028,ws-finance-01,u_fin,gvfsd,1120,1,gvfsd:1120@ws-finance-01,process,read,/home/u_fin/Downloads/report.pdf,file,read,normal document access,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004352,2026-01-20 13:40:38,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002649,2026-01-20 13:40:50,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.11:6514,socket,connect,collect syslog stream from ws-finance-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002651,2026-01-20 13:40:52,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,connect,10.20.1.31:6514,socket,connect,collect syslog stream from portal-web-01,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004222,2026-01-20 13:41:00,W028,mon-srv-01,svc_mon,suricata,1420,1,suricata:1420@mon-srv-01,process,write,/var/log/suricata/eve.json,file,write,normal network sensor write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004869,2026-01-20 13:41:09,W028,file-srv-01,svc_backup,smbd,1201,1,smbd:1201@file-srv-01,process,read,/srv/share/public/office_schedule.xlsx,file,read,normal shared file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B005182,2026-01-20 13:41:15,W028,ws-dev-02,u_dev,bash,2250,1,bash:2250@ws-dev-02,process,execute,/usr/bin/make,file,execute,normal build command,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004459,2026-01-20 13:41:17,W028,ws-finance-01,u_fin,firefox,2101,1,firefox:2101@ws-finance-01,process,read,/home/u_fin/.cache/mozilla/cookies.sqlite,file,read,browser cache read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002662,2026-01-20 13:41:20,W028,ws-dev-02,u_dev,ssh,2201,1,ssh:2201@ws-dev-02,process,connect,10.20.1.31:22,socket,connect,normal developer ssh to portal,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002663,2026-01-20 13:41:21,W028,portal-web-01,svc_web,sshd,1324,1,sshd:1324@portal-web-01,process,accept,10.20.1.12:57441,socket,accept,normal developer ssh accepted,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002664,2026-01-20 13:41:21,W028,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,execute,/var/lib/docker/tmp/build-context.tar,file,read,normal local development/test activity,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002665,2026-01-20 13:41:30,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,accept,10.20.1.41:51911,socket,accept,normal internal https request,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004537,2026-01-20 13:41:30,W028,ws-dev-02,u_dev,python3,2232,1,python3:2232@ws-dev-02,process,read,/home/u_dev/src/portal/tests/test_api.py,file,read,normal test file read,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002666,2026-01-20 13:41:31,W028,portal-web-01,svc_web,nginx,1301,1,nginx:1301@portal-web-01,process,write,/var/log/nginx/access.log,file,write,append benign portal access log,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B004445,2026-01-20 13:41:38,W028,mon-srv-01,svc_mon,suricata,1420,1,suricata:1420@mon-srv-01,process,write,/var/log/suricata/eve.json,file,write,normal network sensor write,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
B002661,2026-01-20 13:41:47,W028,mon-srv-01,svc_mon,log_collector,1410,1,log_collector:1410@mon-srv-01,process,write,/var/log/collector/ingest.log,file,write,append log ingestion summary,0,benign,benign,benign,observed,,1.0,1.0,1.0,,
